,units,n_back,dropout,vloss,sec_elaps
292,72,480,0.0,0.0003339929971843958,209
478,240,624,0.1,0.0003339004178997129,333
827,144,672,0.2,0.00033384031848981977,339
106,624,120,0.0,0.000333827716531232,289
12,672,144,0.2,0.0003335252986289561,122
630,240,768,0.0,0.00033349241130053997,409
172,624,528,0.0,0.00033346907002851367,642
437,24,48,0.0,0.00033342523965984583,100
817,432,432,0.2,0.000333240139298141,319
61,576,120,0.0,0.0003330476174596697,137
276,120,240,0.0,0.00033275163150392473,148
663,12,48,0.2,0.00033263745717704296,120
615,624,144,0.0,0.0003326304431539029,120
865,384,192,0.0,0.0003326265432406217,157
75,576,768,0.0,0.0003325575962662697,630
856,528,480,0.1,0.0003324964491184801,433
20,12,240,0.2,0.0003322715638205409,155
1128,120,24,0.0,0.0003319843381177634,96
511,624,384,0.0,0.0003318997041787952,374
66,432,144,0.2,0.0003318973467685282,129
206,12,192,0.0,0.0003318589588161558,134
1063,12,24,0.1,0.00033183314371854067,123
299,12,624,0.2,0.0003318000235594809,497
464,480,720,0.2,0.00033167420770041645,406
521,864,768,0.0,0.000331669463776052,1315
925,672,432,0.2,0.00033164769411087036,317
1027,144,864,0.2,0.0003316101501695812,555
378,144,720,0.1,0.0003315286885481328,435
257,432,24,0.2,0.00033148020156659186,53
137,12,12,0.2,0.00033145767520181835,96
1048,384,768,0.1,0.0003314219939056784,643
1108,624,96,0.1,0.00033127403003163636,142
892,192,192,0.2,0.00033127376809716225,178
245,240,192,0.0,0.0003312647750135511,130
794,240,48,0.2,0.0003311218461021781,65
1118,576,480,0.2,0.00033111002994701266,444
725,12,192,0.1,0.00033110356889665127,163
639,240,48,0.0,0.0003310972242616117,88
291,24,768,0.0,0.00033108226489275694,373
598,528,288,0.1,0.0003310405008960515,273
60,384,288,0.1,0.0003310279280412942,202
540,720,120,0.0,0.00033099440042860806,173
489,240,288,0.1,0.00033097941195592284,182
302,480,336,0.1,0.0003308732993900776,191
654,768,120,0.1,0.00033070245990529656,241
702,48,768,0.0,0.00033053845982067287,235
234,12,144,0.0,0.0003304394194856286,124
728,624,240,0.1,0.00033036060631275177,338
918,864,144,0.2,0.00033033013460226357,329
48,144,720,0.0,0.0003303074336145073,431
605,384,720,0.1,0.0003301380784250796,460
248,240,864,0.0,0.0003300570242572576,433
863,528,624,0.0,0.0003300320531707257,545
661,120,24,0.2,0.0003298975352663547,59
1039,24,96,0.0,0.0003298686642665416,105
151,720,432,0.1,0.000329830712871626,622
767,576,384,0.1,0.00032982928678393364,354
909,12,720,0.1,0.0003298217779956758,360
848,24,24,0.1,0.0003295833885204047,119
737,12,72,0.0,0.00032947564614005387,136
19,432,144,0.1,0.00032944194390438497,127
1145,96,864,0.0,0.0003294221532996744,395
17,12,384,0.1,0.0003291749453637749,314
648,672,432,0.0,0.0003291134780738503,592
871,672,336,0.1,0.0003290487511549145,369
697,336,864,0.0,0.0003289999149274081,658
199,432,120,0.0,0.00032897439086809754,113
537,768,144,0.0,0.00032895017648115754,208
143,144,768,0.2,0.00032893818570300937,574
337,336,768,0.0,0.00032887031557038426,440
361,528,624,0.1,0.00032881161314435303,527
1005,24,336,0.1,0.0003286447608843446,192
358,384,288,0.2,0.00032837712205946445,206
380,384,480,0.1,0.0003283076221123338,406
525,480,432,0.0,0.00032815514714457095,353
1062,192,12,0.0,0.00032813457073643804,53
854,288,432,0.0,0.0003280401579104364,262
109,720,768,0.2,0.00032798011670820415,795
398,336,48,0.0,0.000327968125930056,63
494,576,288,0.1,0.0003278492658864707,270
105,720,24,0.0,0.0003277411451563239,72
160,528,384,0.1,0.0003276304923929274,231
329,96,48,0.0,0.0003276292700320482,53
405,624,432,0.1,0.0003275120398029685,416
1036,48,24,0.1,0.0003273386100772768,109
911,672,864,0.2,0.0003272289177402854,1125
960,480,864,0.0,0.00032712219399400055,969
701,384,120,0.0,0.00032695775735192,114
403,528,72,0.0,0.0003266879066359252,100
556,288,672,0.1,0.00032664224272593856,371
662,96,120,0.2,0.0003264271072112024,92
92,336,624,0.2,0.0003264041733928025,362
795,144,120,0.1,0.000326379609759897,106
603,576,12,0.0,0.0003263654070906341,54
1135,384,24,0.0,0.00032633895170874894,56
830,288,864,0.0,0.00032632373040542006,618
1146,384,384,0.1,0.0003261972451582551,275
956,672,384,0.1,0.00032610964262858033,429
906,192,12,0.1,0.0003261055680923164,69
686,384,48,0.1,0.0003260781813878566,89
52,12,672,0.2,0.0003260505327489227,472
159,384,384,0.0,0.0003260500670876354,252
1088,192,384,0.1,0.0003260206722188741,310
993,672,480,0.2,0.0003259053628426045,512
259,96,120,0.1,0.0003258444485254586,87
82,144,576,0.2,0.000325819943100214,360
758,624,672,0.2,0.0003256998606957495,628
476,72,576,0.2,0.0003256421769037843,250
746,48,768,0.2,0.0003256253257859498,359
156,720,288,0.1,0.0003255014889873564,331
903,864,720,0.0,0.00032547989394515753,1049
920,192,96,0.0,0.0003254111506976187,151
322,192,528,0.1,0.0003252645838074386,279
891,24,192,0.2,0.00032522116089239717,154
970,480,624,0.2,0.0003251381276641041,538
1089,120,864,0.1,0.00032510122400708497,440
459,624,576,0.0,0.00032504869159311056,709
345,384,288,0.0,0.00032497072243131697,204
1058,768,48,0.0,0.0003248826542403549,175
534,240,288,0.0,0.0003248151915613562,291
1002,288,288,0.0,0.0003247434215154499,197
772,192,624,0.2,0.0003247142012696713,438
288,336,576,0.0,0.0003245981934014708,340
1053,120,192,0.2,0.0003245087864343077,154
996,768,96,0.1,0.000324486376484856,170
1153,96,336,0.2,0.00032441463554278016,240
991,864,768,0.2,0.00032441303483210504,1338
65,864,288,0.2,0.0003243975806981325,406
480,72,288,0.1,0.00032436661422252655,154
154,24,528,0.0,0.0003243559622205794,234
884,24,288,0.1,0.0003242262755520642,198
531,864,48,0.0,0.0003241988306399435,118
1141,144,48,0.1,0.00032416588510386646,98
14,720,384,0.1,0.00032414853922091424,561
122,96,432,0.1,0.0003240640216972679,201
26,96,672,0.0,0.0003240634687244892,281
551,864,480,0.2,0.0003239254292566329,649
694,120,672,0.0,0.00032388814724981785,407
50,480,144,0.1,0.00032375231967307627,143
327,24,240,0.0,0.0003236444608774036,166
261,240,576,0.2,0.00032364283106289804,397
1127,24,240,0.1,0.00032363884383812547,137
546,384,672,0.2,0.00032360682962462306,420
443,768,192,0.1,0.0003234650066588074,338
674,336,432,0.2,0.0003234461764805019,274
1154,576,72,0.1,0.0003234042669646442,140
810,384,864,0.0,0.00032337085576727986,862
706,192,192,0.1,0.00032333104172721505,183
452,864,144,0.1,0.00032323988853022456,238
500,120,120,0.1,0.0003231908194720745,125
717,624,192,0.2,0.0003231869777664542,349
885,528,480,0.0,0.00032313697738572955,564
85,72,144,0.2,0.000323062005918473,97
236,480,240,0.1,0.00032294937409460545,211
177,24,576,0.1,0.0003229315625503659,248
633,480,288,0.2,0.00032285007182508707,255
934,528,144,0.0,0.0003228411660529673,163
822,24,12,0.0,0.0003228034474886954,78
35,192,288,0.2,0.0003227349661756307,223
1029,384,576,0.2,0.0003227063571102917,388
502,768,720,0.2,0.0003226364206057042,1180
837,384,72,0.2,0.00032257367274723947,83
1125,12,672,0.1,0.0003224561514798552,431
232,432,192,0.2,0.0003224063548259437,159
1006,336,624,0.1,0.0003223666572012007,506
460,480,864,0.1,0.0003223564999643713,853
88,72,384,0.0,0.0003222333616577089,216
734,384,120,0.2,0.0003222243976779282,115
141,768,576,0.0,0.00032213673694059253,858
611,624,240,0.2,0.0003219661593902856,417
928,72,432,0.1,0.00032183557050302625,221
779,624,864,0.2,0.00032182561699301004,1035
1114,528,672,0.2,0.00032179956906475127,597
690,96,72,0.2,0.0003217671765014529,85
625,24,12,0.1,0.0003217317280359566,113
589,624,240,0.0,0.0003216317854821682,415
1032,24,384,0.2,0.0003215379547327757,236
331,864,192,0.0,0.00032151027699001133,384
84,768,192,0.2,0.0003215088217984885,334
404,432,384,0.2,0.0003215082979295403,455
733,720,384,0.2,0.00032144610304385424,436
101,672,240,0.2,0.0003214363241568208,355
588,336,48,0.1,0.0003210488357581198,88
545,624,384,0.2,0.000321046682074666,380
21,48,624,0.1,0.00032102674595080316,232
336,144,672,0.0,0.00032095221104100347,425
530,120,240,0.2,0.0003208050038665533,115
820,288,120,0.2,0.00032071073655970395,137
1086,72,528,0.1,0.00032060095691122115,306
255,480,12,0.0,0.0003205355315003544,78
253,96,72,0.1,0.00032033122261054814,73
181,720,672,0.1,0.0003203011001460254,928
381,288,24,0.1,0.0003202427178621292,68
112,48,120,0.0,0.00032019303762353957,97
831,144,864,0.1,0.00031986527028493583,424
195,480,432,0.2,0.00031969911651685834,342
333,288,864,0.2,0.0003196067118551582,591
212,384,240,0.1,0.00031946910894475877,173
420,672,24,0.1,0.00031940583721734583,135
974,336,624,0.0,0.0003193910524714738,388
356,720,288,0.2,0.0003193823795299977,334
375,288,768,0.1,0.00031931468402035534,407
366,192,72,0.2,0.0003191035066265613,77
1003,48,288,0.0,0.00031908621895127,194
989,432,144,0.0,0.00031907399534247816,153
775,192,336,0.0,0.00031905583455227315,263
155,72,72,0.1,0.0003190284187439829,94
1106,432,336,0.1,0.0003190284187439829,354
274,336,528,0.0,0.0003189874114468694,413
425,120,48,0.2,0.0003188885166309774,77
623,432,624,0.1,0.0003188163973391056,702
626,192,864,0.2,0.00031878912704996765,582
176,120,120,0.2,0.00031860332819633186,76
182,528,384,0.2,0.00031851345556788146,340
183,48,24,0.2,0.00031844136537984014,67
280,768,120,0.0,0.0003183976805303246,235
495,240,120,0.2,0.0003183688677381724,98
310,480,768,0.0,0.0003183140652254224,756
730,528,528,0.1,0.0003183114458806813,893
397,336,576,0.1,0.00031828065402805805,344
458,120,624,0.1,0.0003181476495228708,304
1074,240,432,0.2,0.00031811490771360695,263
642,864,480,0.0,0.000318031117785722,856
797,624,768,0.1,0.0003179792547598481,705
939,336,528,0.1,0.0003178710176143795,336
11,624,72,0.1,0.0003178051847498864,107
37,336,72,0.0,0.0003178010229021311,100
731,432,96,0.1,0.00031778952688910067,101
1009,528,120,0.2,0.0003177112666890025,147
799,192,384,0.0,0.0003176006721332669,227
788,336,384,0.2,0.0003175912133883685,330
189,144,336,0.0,0.0003175233432557434,179
217,672,96,0.2,0.0003174895828124136,158
47,288,576,0.0,0.00031744688749313354,409
1124,720,96,0.0,0.00031742287683300674,258
256,144,48,0.2,0.00031734368531033397,63
145,768,72,0.0,0.0003173152217641473,168
326,72,144,0.1,0.00031689900788478553,116
666,384,336,0.0,0.0003167149843648076,376
97,288,192,0.1,0.0003166638489346951,173
745,576,144,0.1,0.00031665348797105253,166
1129,576,432,0.1,0.0003166385868098587,414
71,336,480,0.1,0.00031659999513067305,290
660,720,384,0.0,0.00031656294595450163,572
283,768,384,0.1,0.00031644891714677215,452
442,144,528,0.2,0.00031641460373066366,430
1115,24,120,0.0,0.00031635432969778776,124
1016,720,288,0.0,0.0003162862849421799,350
1000,144,336,0.1,0.0003162859648000449,375
68,768,192,0.0,0.0003161934146191925,335
643,432,192,0.0,0.00031613701139576733,165
408,72,576,0.1,0.00031605633557774127,251
1057,240,720,0.1,0.00031593500170856714,511
508,288,24,0.0,0.0003158139588776976,71
351,480,288,0.0,0.0003157893952447921,324
169,864,624,0.2,0.00031577792833559215,1591
367,672,24,0.2,0.0003157135215587914,115
186,720,624,0.0,0.00031569250859320164,657
542,144,192,0.1,0.0003156336897518486,132
898,48,480,0.0,0.00031560883508063853,303
435,864,480,0.1,0.0003155768499709666,641
954,12,72,0.2,0.00031557181500829756,137
281,24,432,0.1,0.00031556939939036965,243
782,576,192,0.0,0.0003155236772727221,200
413,528,192,0.2,0.00031547833350487053,194
484,480,624,0.0,0.00031547172693535686,486
130,336,96,0.1,0.0003154644218739122,111
575,240,12,0.1,0.0003153617726638913,83
1019,720,864,0.0,0.00031530423439107835,1503
883,120,48,0.1,0.0003152799909003079,75
1007,768,12,0.1,0.0003152694262098521,68
86,672,336,0.0,0.0003152191638946533,468
121,480,288,0.1,0.00031508837128058076,245
876,96,12,0.0,0.00031501491321250796,65
431,624,24,0.1,0.00031479570316150784,127
383,120,528,0.0,0.0003147383395116776,267
771,480,24,0.0,0.00031468408997170627,95
695,672,480,0.1,0.00031468321685679257,650
270,12,480,0.2,0.00031467044027522206,333
798,96,144,0.2,0.00031464523635804653,128
32,144,144,0.2,0.00031462282640859485,101
524,192,576,0.0,0.0003145942755509168,492
36,432,480,0.2,0.0003145817026961595,333
969,336,24,0.0,0.00031454459531232715,64
1055,384,432,0.0,0.00031452521216124296,304
965,528,432,0.0,0.0003144310903735459,455
849,768,336,0.2,0.00031441531609743834,418
116,480,192,0.0,0.00031434628181159496,176
472,336,240,0.0,0.00031431930256076157,172
979,528,288,0.0,0.0003143157809972763,468
536,528,240,0.1,0.0003142837667837739,232
862,480,768,0.1,0.00031413589022122324,782
503,528,96,0.1,0.00031413492979481816,157
580,576,24,0.1,0.0003141065826639533,64
828,120,384,0.1,0.0003140529152005911,222
133,288,480,0.2,0.0003139953769277781,268
298,384,480,0.0,0.00031396353733725846,307
1159,384,192,0.2,0.00031395148835144937,216
242,240,120,0.0,0.0003139405162073672,95
565,624,12,0.1,0.00031386653427034616,57
399,720,96,0.1,0.0003138597821816802,246
539,120,864,0.2,0.00031374089303426445,496
912,768,144,0.1,0.00031366973416879773,280
533,192,720,0.0,0.00031342171132564545,476
851,384,624,0.1,0.00031328658224083483,524
596,528,720,0.2,0.0003132708661723882,853
1134,432,384,0.1,0.0003131998237222433,302
722,72,240,0.1,0.00031314449734054506,141
735,480,384,0.0,0.00031310057966038585,329
561,720,720,0.1,0.00031305081211030483,1122
1033,720,480,0.1,0.00031302901334129274,539
289,624,480,0.0,0.00031301655690185726,594
203,480,48,0.1,0.0003129543038085103,140
279,528,144,0.1,0.0003129218239337206,203
544,672,288,0.2,0.0003128572425339371,318
560,336,672,0.2,0.0003128306707367301,399
209,768,624,0.2,0.00031276338268071413,686
227,384,48,0.2,0.00031274236971512437,85
161,432,768,0.1,0.00031261384719982743,825
766,144,384,0.0,0.0003123912902083248,274
390,72,288,0.0,0.0003123633505310863,179
69,624,480,0.1,0.00031231725006364286,594
692,576,720,0.0,0.0003123104106634855,892
601,144,432,0.1,0.0003122157067991793,298
384,672,192,0.1,0.00031214539194479585,375
796,240,24,0.0,0.00031212507747113705,71
908,768,624,0.1,0.0003121012996416539,727
501,72,624,0.2,0.0003120935580227524,266
800,120,576,0.2,0.00031202108948491514,305
411,624,432,0.2,0.00031198663054965436,672
760,384,240,0.0,0.00031196267809718847,290
669,672,528,0.2,0.000311759184114635,540
64,672,12,0.0,0.0003117576998192817,95
938,768,768,0.0,0.00031172417220659554,1696
504,240,384,0.1,0.0003116751031484455,294
947,48,24,0.0,0.0003116596199106425,88
976,72,120,0.1,0.00031149983988143504,118
919,48,576,0.1,0.00031120405765250325,296
100,480,240,0.2,0.00031115408637560904,344
348,24,120,0.2,0.00031107375980354846,129
197,48,480,0.2,0.0003110556863248348,228
997,624,528,0.2,0.0003109977988060564,514
131,72,624,0.1,0.0003109658428002149,309
764,384,96,0.0,0.0003107754164375365,152
1040,432,24,0.0,0.0003105729119852185,59
949,144,72,0.0,0.0003105723299086094,108
395,24,48,0.1,0.0003105246869381517,131
708,144,12,0.0,0.00031051511177793145,98
790,432,528,0.0,0.00031040908652357757,492
574,72,336,0.1,0.00031027529621496797,204
944,192,720,0.1,0.0003102253540419042,600
373,768,480,0.2,0.00031019546440802515,732
698,432,240,0.2,0.00031019479501992464,196
742,432,12,0.1,0.0003101759939454496,63
235,576,864,0.2,0.00031015975400805473,928
713,72,768,0.0,0.0003101523616351187,385
953,192,96,0.2,0.00031014872365631163,112
87,240,336,0.2,0.0003100977628491819,198
756,120,432,0.0,0.0003098221786785871,238
513,192,528,0.0,0.0003097938606515527,374
732,576,432,0.0,0.00030977517599239945,393
321,432,528,0.1,0.000309724680846557,477
9,480,384,0.1,0.0003096392028965056,427
988,240,480,0.0,0.00030962866730988026,373
247,96,240,0.0,0.0003095071006100625,101
704,384,432,0.2,0.00030948384664952755,291
858,576,864,0.0,0.00030945331673137844,960
436,288,624,0.1,0.00030944347963668406,446
765,720,576,0.1,0.00030941455042921007,1020
394,12,24,0.0,0.00030938332201913,176
174,672,72,0.1,0.00030937971314415336,151
6,576,120,0.1,0.0003093083796557039,193
807,480,120,0.1,0.00030926623730920255,178
896,72,720,0.1,0.000309156981529668,433
813,720,576,0.0,0.0003090544487349689,838
1131,192,432,0.2,0.00030904440791346133,334
915,240,768,0.1,0.0003089919628109783,665
152,24,624,0.0,0.0003089700185228139,316
343,432,528,0.2,0.0003089552337769419,822
371,96,48,0.1,0.00030879362020641565,66
392,144,576,0.1,0.00030865223379805684,453
340,480,24,0.1,0.00030860889819450676,58
419,48,72,0.2,0.0003084910858888179,95
53,24,24,0.2,0.00030833404161967337,129
1091,96,480,0.2,0.00030820973915979266,310
465,432,576,0.1,0.0003081931499764323,526
428,48,72,0.0,0.00030805973801761866,99
461,96,192,0.2,0.00030805659480392933,145
2,720,48,0.2,0.0003079658199567348,158
1,336,480,0.0,0.0003078983281739056,470
445,96,672,0.1,0.0003076372086070478,291
444,24,480,0.0,0.0003071236133109778,270
940,480,432,0.1,0.0003071147948503494,474
304,624,336,0.0,0.0003070154052693397,437
583,288,12,0.1,0.00030696310568600893,68
1083,48,384,0.2,0.0003068950027227402,271
278,432,12,0.0,0.0003067605721298605,62
927,624,480,0.2,0.00030672867433167994,472
1042,720,72,0.2,0.00030665763188153505,168
567,768,240,0.1,0.0003065351047553122,507
70,528,576,0.2,0.00030651685665361583,948
296,336,192,0.2,0.00030639636679552495,235
578,144,576,0.0,0.0003063493350055069,371
208,120,768,0.1,0.0003062978503294289,349
282,192,288,0.1,0.00030616167350672185,279
30,120,12,0.0,0.0003061039315070957,70
15,576,96,0.0,0.0003059769223909825,195
590,432,240,0.1,0.0003059558221139014,324
541,672,48,0.2,0.00030594912823289633,212
980,432,720,0.0,0.00030590759706683457,683
362,432,48,0.0,0.00030589598463848233,111
1060,720,720,0.2,0.0003056564601138234,1141
1045,768,240,0.0,0.00030559475999325514,417
1082,120,12,0.2,0.0003055555571336299,89
200,336,96,0.2,0.0003052283718716353,163
479,864,192,0.1,0.00030521664302796125,387
809,768,48,0.2,0.00030517304548993707,172
1158,72,24,0.2,0.00030487889307551086,97
910,480,96,0.0,0.0003047959180548787,149
401,624,864,0.0,0.00030471273930743337,1263
342,480,672,0.0,0.0003046753699891269,833
670,384,528,0.1,0.000304499757476151,449
653,240,96,0.2,0.00030436934321187437,106
872,96,240,0.1,0.0003043644828721881,181
233,432,576,0.0,0.00030431957566179335,637
448,384,48,0.0,0.0003042748721782118,131
188,528,12,0.0,0.00030413418426178396,98
538,120,768,0.0,0.00030407682061195374,448
246,768,24,0.1,0.0003040354058612138,124
647,144,24,0.2,0.0003039453877136111,75
520,72,720,0.0,0.00030384038109332323,415
344,288,336,0.1,0.0003038182621821761,266
79,432,72,0.2,0.0003037700953427702,83
470,384,624,0.0,0.00030366951250471175,628
457,768,432,0.2,0.0003036459384020418,987
1103,576,96,0.2,0.000303559034364298,128
656,336,12,0.0,0.0003035286790691316,94
977,48,240,0.0,0.000303230423014611,210
341,384,12,0.0,0.00030314153991639614,66
1112,96,96,0.2,0.000303053529933095,132
726,288,96,0.2,0.00030300632352009416,136
185,672,96,0.1,0.0003030032094102353,184
1100,72,432,0.0,0.00030282666557468474,323
1156,192,96,0.1,0.0003027479979209602,116
913,336,864,0.2,0.0003026573685929179,820
422,624,720,0.1,0.00030238545150496066,942
572,144,144,0.0,0.0003021424636244774,167
824,576,720,0.2,0.0003017453709617257,1317
783,192,576,0.1,0.0003017319831997156,500
117,528,120,0.1,0.00030165925272740424,179
125,240,144,0.1,0.00030159176094457507,174
385,24,672,0.2,0.00030153788975439966,337
1144,864,12,0.1,0.0003011697845067829,142
417,192,144,0.1,0.00030110953957773745,200
930,576,72,0.2,0.00030107449856586754,139
789,240,120,0.1,0.00030090886866673827,137
254,480,480,0.1,0.00030071678338572383,498
1109,288,336,0.0,0.0003006854676641524,347
368,480,240,0.0,0.0003005594480782747,347
207,384,144,0.1,0.0003005368635058403,154
263,144,120,0.2,0.000300343002891168,117
1065,96,528,0.2,0.0003001607838086784,342
439,144,48,0.0,0.00030005048029124737,83
441,336,288,0.1,0.0003000063297804445,259
842,12,48,0.0,0.00029983496642671525,233
339,432,768,0.2,0.00029891691519878805,986
166,24,624,0.1,0.000298805272905156,318
592,144,96,0.0,0.00029876988264732063,134
894,48,528,0.0,0.0002987167681567371,321
115,384,144,0.2,0.0002986782055813819,197
59,144,288,0.2,0.00029866184922866523,208
652,288,624,0.2,0.000298291037324816,558
985,96,192,0.1,0.00029791632550768554,143
449,384,480,0.2,0.0002977783151436597,311
1119,24,336,0.0,0.0002975960960611701,273
523,384,672,0.1,0.00029709452064707875,800
716,576,384,0.2,0.0002969432680401951,573
943,144,624,0.0,0.0002967578184325248,599
640,672,120,0.2,0.00029627876938320696,317
604,384,336,0.1,0.0002960714919026941,445
191,576,336,0.2,0.0002960657875519246,503
619,432,240,0.0,0.00029574232758022845,253
815,24,864,0.0,0.0002952968352474272,503
1035,432,432,0.0,0.00029491278110072017,520
1020,240,384,0.0,0.0002948475885204971,313
839,192,384,0.2,0.00029473830363713205,363
651,720,240,0.0,0.00029463652754202485,660
38,120,336,0.0,0.00029444709070958197,270
675,48,288,0.2,0.0002943919971585274,211
936,240,480,0.1,0.00029424778767861426,445
518,720,144,0.2,0.000294207944534719,446
1104,24,576,0.2,0.0002941133570857346,495
483,528,432,0.1,0.0002931932976935059,743
324,144,480,0.0,0.00029302321490831673,461
1155,96,768,0.2,0.00029269731021486223,505
250,120,480,0.0,0.00029250141233205795,357
917,384,96,0.1,0.0002923669235315174,124
629,288,96,0.1,0.0002923001884482801,159
90,48,144,0.2,0.0002919485850725323,109
886,120,336,0.1,0.00029179631383158267,257
1061,48,120,0.1,0.00029155905940569937,174
46,96,384,0.1,0.00029116045334376395,267
179,288,384,0.1,0.0002909901086241007,573
297,24,24,0.0,0.0002909217437263578,113
955,192,48,0.1,0.00029088216251693666,94
485,672,72,0.0,0.0002899350074585527,154
1087,528,48,0.2,0.0002897420199587941,136
1018,120,72,0.0,0.00028921582270413637,141
801,288,120,0.1,0.00028902883059345186,172
963,432,72,0.0,0.00028854599804617465,207
1150,624,96,0.2,0.00028832713724114,264
870,528,336,0.0,0.00028807538910768926,415
914,144,240,0.2,0.0002873928169719875,334
1084,48,192,0.1,0.0002859378873836249,203
804,576,336,0.1,0.00028573538293130696,515
635,528,624,0.2,0.0002856392238754779,1220
453,96,24,0.1,0.0002854556078091264,101
935,96,336,0.1,0.0002849334850907326,332
10,72,48,0.1,0.0002842625544872135,91
1093,72,192,0.0,0.0002818845969159156,182
295,72,432,0.2,0.0002808897406794131,324
657,48,120,0.2,0.0002796727931126952,138
265,48,96,0.1,0.00027886650059372187,111
890,48,864,0.2,0.0002776946930680424,606
463,480,624,0.1,0.00027721759397536516,1086
309,72,336,0.0,0.00027088113711215556,308
689,72,96,0.1,0.000269001757260412,111
888,48,12,0.0,0.00026451554731465876,135
562,48,480,0.1,0.00025787047343328595,335
387,72,384,0.2,0.00025546076358295977,308
743,24,96,0.1,0.00011131800420116633,211
