timestamp_utc,predicted_activepower_ev_1,persist
2019-12-18 15:00:00+00:00,0.34260017,0.0
2019-12-18 15:15:00+00:00,0.3495158,0.0
2019-12-18 15:30:00+00:00,0.35581994,0.0
2019-12-18 15:45:00+00:00,0.36061314,0.6241317812731011
2019-12-18 16:00:00+00:00,0.36315593,1.29552968338961
2019-12-18 16:15:00+00:00,0.36282578,0.9983800572857571
2019-12-18 16:30:00+00:00,0.35904932,0.32005713356481796
2019-12-18 16:45:00+00:00,0.3512781,0.180725712796871
2019-12-18 17:00:00+00:00,0.3389314,0.0
2019-12-18 17:15:00+00:00,0.32137582,0.0
2019-12-18 17:30:00+00:00,0.297882,0.0
2019-12-18 17:45:00+00:00,0.2676097,0.0
2019-12-18 18:00:00+00:00,0.22959144,0.0
2019-12-18 18:15:00+00:00,0.18271002,0.0
2019-12-18 18:30:00+00:00,0.12570134,0.0
2019-12-18 18:45:00+00:00,0.057214703,0.0
2019-12-18 19:00:00+00:00,0.0,0.0
2019-12-18 19:15:00+00:00,0.0,0.0
2019-12-18 19:30:00+00:00,0.0,0.15867982528290198
2019-12-18 19:45:00+00:00,0.0,0.7789475574690949
2019-12-18 20:00:00+00:00,0.0,0.782732033729812
2019-12-18 20:15:00+00:00,0.0,0.7785588816503499
2019-12-18 20:30:00+00:00,0.0,0.77651723998948
2019-12-18 20:45:00+00:00,0.0,0.7765541319015309
2019-12-18 21:00:00+00:00,0.0,1.3235153734126799
2019-12-18 21:15:00+00:00,0.0,1.50462168972079
2019-12-18 21:30:00+00:00,0.0,1.50296235895575
2019-12-18 21:45:00+00:00,0.27861315,4.69890221186009
2019-12-18 22:00:00+00:00,0.81592155,7.17327383527239
2019-12-18 22:15:00+00:00,1.6090158,8.921955539906369
2019-12-18 22:30:00+00:00,2.779098,12.329218061727099
2019-12-18 22:45:00+00:00,4.4917774,17.0178987002096
2019-12-18 23:00:00+00:00,6.94512,23.138730859844998
2019-12-18 23:15:00+00:00,10.303806,30.1262700141141
2019-12-18 23:30:00+00:00,14.531515,33.4335408431065
2019-12-18 23:45:00+00:00,19.180609,33.011123034754604
2019-12-19 00:00:00+00:00,23.450655,32.349752421042
2019-12-19 00:15:00+00:00,26.659918,32.678339216984
2019-12-19 00:30:00+00:00,28.605461,33.3176363698607
2019-12-19 00:45:00+00:00,29.466215,32.6561716244332
2019-12-19 01:00:00+00:00,29.55167,32.213438885959604
2019-12-19 01:15:00+00:00,29.163649,32.0916957214109
