,timestamp_forecast_update,predicted_activepower_ev_1,persist,power
2019-09-13 22:00:00,,0.52256554,0.506540136355476,0.485172490094814
2019-09-13 22:15:00,,0.5220317,0.503489603555986,0.477798049718675
2019-09-13 22:30:00,,0.52147794,0.5121262853779,0.470586434314041
2019-09-13 22:45:00,,0.52090424,0.511081143894133,0.465721168498795
2019-09-13 23:00:00,,0.5203004,0.507841344461098,0.475389075140245
2019-09-13 23:15:00,,0.51967394,0.50428424508359,0.472000367399936
2019-09-13 23:30:00,,0.5190238,0.509337385865957,0.464282185417284
2019-09-13 23:45:00,,0.5183449,0.508101586082222,0.464325327076401
2019-09-14 00:00:00,,0.51764005,0.509760452458587,0.460453711087267
2019-09-14 00:15:00,,0.5169169,0.501481428907417,0.458510944760585
2019-09-14 00:30:00,,0.5161562,0.493180138693476,0.46865340965232
2019-09-14 00:45:00,,0.5153785,0.495007396707039,0.475877550054762
2019-09-14 01:00:00,,0.5145695,0.488426206192081,0.467939484777257
2019-09-14 01:15:00,,0.5137404,0.482003665649359,0.472598783961879
2019-09-14 01:30:00,,0.512875,0.472423433992566,0.466361335053433
2019-09-14 01:45:00,,0.5119892,0.509381919191498,0.465149193598891
2019-09-14 02:00:00,,0.51108485,0.50008002081933,0.464509027044254
2019-09-14 02:15:00,,0.5101566,0.49891797935602,0.475180325176776
2019-09-14 02:30:00,,0.5092083,0.475532416781827,0.468146843074302
2019-09-14 02:45:00,,0.5082387,0.469676284473317,0.461786927520621
2019-09-14 03:00:00,,0.50725996,0.462606619043842,0.457648111578247
2019-09-14 03:15:00,,0.5062713,0.459926269512903,0.465833893479069
2019-09-14 03:30:00,,0.50527,0.457623061582631,0.448179213235304
2019-09-14 03:45:00,,0.50426835,0.478318532960923,0.439211314804687
2019-09-14 04:00:00,,0.50327325,0.447668471658017,0.438597589912088
2019-09-14 04:15:00,,0.5022806,0.436839915219682,0.426608383676866
2019-09-14 04:30:00,,0.5012996,0.432182007701482,0.394595880945721
2019-09-14 04:45:00,,0.5003394,0.402787229512235,0.373377142992333
2019-09-14 05:00:00,,0.49939013,0.395618755766718,0.369103335406916
2019-09-14 05:15:00,,0.49847156,0.394654330935492,0.376161867505007
2019-09-14 05:30:00,,0.4975778,0.440662822884006,0.381735491529622
2019-09-14 05:45:00,,0.4967093,0.437584456756053,0.383443066230797
2019-09-14 06:00:00,,0.49587607,0.444427280558559,0.33644927445471
2019-09-14 06:15:00,,0.49506727,0.454139720525549,0.33652024944229
2019-09-14 06:30:00,,0.49429378,0.452418229160143,0.347027330936884
2019-09-14 06:45:00,,0.49353218,0.455921053547149,0.346952180950035
2019-09-14 07:00:00,,0.49282286,0.44731777171939,0.342717340024466
2019-09-14 07:15:00,,0.49210504,0.464774835331071,0.342099440132598
2019-09-14 07:30:00,,0.49139914,0.456882695045528,0.33335420832968
2019-09-14 07:45:00,,0.4907001,0.447102063423806,0.336713691075104
2019-09-14 08:00:00,,0.489993,0.429710408134012,0.34720824757189
2019-09-14 08:15:00,,0.48926124,0.402000937983169,0.336670549415987
2019-09-14 08:30:00,,0.48849338,0.39339765615541,0.336202949497817
2019-09-14 08:45:00,,0.48768455,0.399466713426658,0.325292284740517
2019-09-14 09:00:00,,0.48681456,0.445192697091278,0.32275527685116
2019-09-14 09:15:00,,0.48588684,0.404248479256516,0.328679600814403
2019-09-14 09:30:00,,0.48488048,0.424943950634809,0.316967336197383
2019-09-14 09:45:00,,0.4837981,0.409046945083451,0.319384660774351
2019-09-14 10:00:00,,0.48262867,0.438951073183562,0.317848261043221
2019-09-14 10:15:00,,0.4813819,0.430797299610473,0.316442677955865
2019-09-14 10:30:00,,0.48003283,0.455194603674278,0.325702826335339
2019-09-14 10:45:00,,0.47859696,0.391862648090703,0.323849126659736
2019-09-14 11:00:00,,0.47706753,0.386656424001792,0.322204176947602
2019-09-14 11:15:00,,0.4754538,0.38437965773356,0.308763462633061
2019-09-14 11:30:00,,0.47376898,0.386745490652873,0.292078773886215
2019-09-14 11:45:00,,0.4720176,0.368176485569115,0.287063208097272
2019-09-13 01:00:00,,0.50872856,0.522850466834502,0.486603123177787
2019-09-13 01:15:00,,0.5230019,0.511707393784539,0.477021499854571
2019-09-13 01:30:00,,0.5264052,0.499780812538358,0.490156047556025
2019-09-13 01:45:00,,0.5265644,0.507171952911575,0.473323842168328
2019-09-13 02:00:00,,0.52618146,0.493608771951798,0.486489006531091
2019-09-13 02:15:00,,0.52621824,0.522115666963092,0.493888496902846
2019-09-13 02:30:00,,0.52691215,0.515910226382377,0.489127606069336
2019-09-13 02:45:00,,0.52816033,0.519216825803722,0.49350718030291
2019-09-13 03:00:00,,0.52976733,0.537262564312385,0.492453688820604
2019-09-13 03:15:00,,0.5315265,0.552541669971874,0.50012455414487
2019-09-13 03:30:00,,0.53328496,0.556918460872603,0.481374632426106
2019-09-13 03:45:00,,0.5349317,0.542422863409332,0.479704632718356
2019-09-13 04:00:00,,0.53639746,0.518152200990031,0.479337232782651
2019-09-13 04:15:00,,0.5376397,0.478223899644151,0.473794225419344
2019-09-13 04:30:00,,0.5386625,0.465452576879132,0.453613670617608
2019-09-13 04:45:00,,0.53947216,0.469091784575604,0.456459628452898
2019-09-13 05:00:00,,0.54008067,0.487407506370353,0.46246327740226
2019-09-13 05:15:00,,0.54049367,0.496566063100939,0.459155286314492
2019-09-13 05:30:00,,0.5407585,0.51241575199391,0.472714292274999
2019-09-13 05:45:00,,0.5408785,0.500479429082767,0.492431422157834
2019-09-13 06:00:00,,0.54089713,0.489369756026959,0.483169882111937
2019-09-13 06:15:00,,0.5408303,0.518353992621385,0.482791348844847
2019-09-13 06:30:00,,0.54067534,0.493599030286836,0.496996088025685
2019-09-13 06:45:00,,0.5404794,0.502398537080256,0.513136635201089
2019-09-13 07:00:00,,0.54022545,0.501652603877461,0.502470903734259
2019-09-13 07:15:00,,0.53994524,0.507819077798328,0.497771246223365
2019-09-13 07:30:00,,0.5396387,0.516540651272053,0.490740547453738
2019-09-13 07:45:00,,0.539295,0.519695559053277,0.48655998151867
2019-09-13 08:00:00,,0.53895897,0.517272667810616,0.48533114006705
2019-09-13 08:15:00,,0.53859985,0.509586494155697,0.499235279300493
2019-09-13 08:30:00,,0.53823143,0.524050083291235,0.5187881925454
2019-09-13 08:45:00,,0.53786767,0.516277626318082,0.505897186467992
2019-09-13 09:00:00,,0.5375058,0.513023910220816,0.512805418592385
2019-09-13 09:15:00,,0.5371414,0.518221784311188,0.499119770987373
2019-09-13 09:30:00,,0.5367873,0.519155592481105,0.5045737116996
2019-09-13 09:45:00,,0.5364312,0.532991540059814,0.511728268780886
2019-09-13 10:00:00,,0.5360869,0.504374703401094,0.520824200522432
2019-09-13 10:15:00,,0.5357559,0.512085927051629,0.51584899305976
2019-09-13 10:30:00,,0.53543365,0.513153335198166,0.502397145413833
2019-09-13 10:45:00,,0.53510886,0.513072618545625,0.490220064211489
2019-09-13 11:00:00,,0.5347862,0.510894660593434,0.500930329003859
2019-09-13 11:15:00,,0.5344791,0.508694435978474,0.530753740451429
2019-09-13 11:30:00,,0.5341779,0.516919184539143,0.533865506573536
2019-09-13 11:45:00,,0.5338901,0.517827942713443,0.533989364885194
2019-09-13 12:00:00,,0.5336062,0.496137429842616,0.50927615254334
2019-09-13 12:15:00,,0.5333275,0.475512933451903,0.499263112628955
2019-09-13 12:30:00,,0.53305805,0.477967833022296,0.493555888627719
2019-09-13 12:45:00,,0.5327963,0.462420135743143,0.471365767510991
2019-09-13 13:00:00,,0.5325332,0.475345933481128,0.482741248853615
2019-09-13 13:15:00,,0.5322908,0.556282469317235,0.493134213701513
2019-09-13 13:30:00,,0.5320444,0.50849681934639,0.519542475746733
2019-09-13 13:45:00,,0.53179806,0.516903876208488,0.528163849237993
2019-09-13 14:00:00,,0.5315583,0.519912659015285,0.524090441617506
2019-09-13 14:15:00,,0.53132355,0.522819850173193,0.538491405764004
2019-09-13 14:30:00,,0.53109014,0.517957367690794,0.533346414997711
2019-09-13 14:45:00,,0.5308568,0.523094008458548,0.530998673741899
2019-09-13 15:00:00,,0.5306257,0.516397309630471,0.527772790973095
2019-09-13 15:15:00,,0.53039837,0.497943812859833,0.545906204466414
2019-09-13 15:30:00,,0.53016925,0.501432720582607,0.544161054771815
2019-09-13 15:45:00,,0.52993447,0.509323469201726,0.540798788693545
2019-09-13 16:00:00,,0.52969915,0.519555000744542,0.541302571938717
2019-09-13 16:15:00,,0.5294685,0.525852291309182,0.531534465314802
2019-09-13 16:30:00,,0.5292316,0.522886650161503,0.539057813998216
2019-09-13 16:45:00,,0.52898306,0.514955543216113,0.554331352992013
2019-09-13 17:00:00,,0.52873147,0.509233010884223,0.553430944816251
2019-09-13 17:15:00,,0.5284729,0.498162304488263,0.535610656268135
2019-09-13 17:30:00,,0.528213,0.493468213643063,0.532285965183289
2019-09-13 17:45:00,,0.5279483,0.507767586140672,0.547079379261109
2019-09-13 18:00:00,,0.5276636,0.550266295370065,0.549889153769398
2019-09-13 18:15:00,,0.5273733,0.499065495996872,0.544358671403899
2019-09-13 18:30:00,,0.5270732,0.511245360532062,0.548554545669621
2019-09-13 18:45:00,,0.52676684,0.514977809878883,0.545840796144527
2019-09-13 19:00:00,,0.52644074,0.518682425897242,0.540968571997167
2019-09-13 19:15:00,,0.526113,0.516945626201182,0.53333249833348
2019-09-13 19:30:00,,0.5257635,0.511486118823263,0.528695465811627
2019-09-13 19:45:00,,0.52541,0.504223011760973,0.536346847805968
2019-09-13 20:00:00,,0.52502775,0.507760627808557,0.525434791382245
2019-09-13 20:15:00,,0.5246315,0.489758030959011,0.507869177789561
2019-09-13 20:30:00,,0.5242201,0.475976358370804,0.493038188718317
2019-09-13 20:45:00,,0.52379495,0.451691779287272,0.473475533808448
2019-09-13 21:00:00,,0.5233421,0.480894507510128,0.474233992009051
2019-09-13 21:15:00,,0.5228871,0.536355197804507,0.502597545378763
2019-09-13 21:30:00,,0.5224015,0.500752195701699,0.505386444890705
2019-09-13 21:45:00,,0.52189195,0.523670158357722,0.493892671902116
2019-09-13 22:00:00,,0.5213614,0.506540136355476,0.485172490094814
2019-09-13 22:15:00,,0.5208075,0.503489603555986,0.477798049718675
2019-09-13 22:30:00,,0.5202327,0.5121262853779,0.470586434314041
2019-09-13 22:45:00,,0.5196325,0.511081143894133,0.465721168498795
2019-09-13 23:00:00,,0.5190053,0.507841344461098,0.475389075140245
2019-09-13 23:15:00,,0.5183494,0.50428424508359,0.472000367399936
2019-09-13 23:30:00,,0.5176696,0.509337385865957,0.464282185417284
2019-09-13 23:45:00,,0.516959,0.508101586082222,0.464325327076401
2019-09-14 00:00:00,,0.5162281,0.509760452458587,0.460453711087267
2019-09-14 00:15:00,,0.51546323,0.501481428907417,0.458510944760585
2019-09-14 00:30:00,,0.5146703,0.493180138693476,0.46865340965232
2019-09-14 00:45:00,,0.5138469,0.495007396707039,0.475877550054762
2019-09-14 01:00:00,,0.51300687,0.488426206192081,0.467939484777257
2019-09-14 01:15:00,,0.5121239,0.482003665649359,0.472598783961879
2019-09-14 01:30:00,,0.51122004,0.472423433992566,0.466361335053433
2019-09-14 01:45:00,,0.5102864,0.509381919191498,0.465149193598891
2019-09-14 02:00:00,,0.5093402,0.50008002081933,0.464509027044254
2019-09-14 02:15:00,,0.5083603,0.49891797935602,0.475180325176776
2019-09-14 02:30:00,,0.5073701,0.475532416781827,0.468146843074302
2019-09-14 02:45:00,,0.50635934,0.469676284473317,0.461786927520621
2019-09-14 03:00:00,,0.5053417,0.462606619043842,0.457648111578247
2019-09-14 03:15:00,,0.50430816,0.459926269512903,0.465833893479069
2019-09-14 03:30:00,,0.5032742,0.457623061582631,0.448179213235304
2019-09-14 03:45:00,,0.50224394,0.478318532960923,0.439211314804687
2019-09-14 04:00:00,,0.50121564,0.447668471658017,0.438597589912088
2019-09-14 04:15:00,,0.50019866,0.436839915219682,0.426608383676866
2019-09-14 04:30:00,,0.4992019,0.432182007701482,0.394595880945721
2019-09-14 04:45:00,,0.49822316,0.402787229512235,0.373377142992333
2019-09-14 05:00:00,,0.49727124,0.395618755766718,0.369103335406916
2019-09-14 05:15:00,,0.49634427,0.394654330935492,0.376161867505007
2019-09-14 05:30:00,,0.49545556,0.440662822884006,0.381735491529622
2019-09-14 05:45:00,,0.4946083,0.437584456756053,0.383443066230797
2019-09-14 06:00:00,,0.493777,0.444427280558559,0.33644927445471
2019-09-14 06:15:00,,0.4929871,0.454139720525549,0.33652024944229
2019-09-14 06:30:00,,0.4922257,0.452418229160143,0.347027330936884
2019-09-14 06:45:00,,0.4914788,0.455921053547149,0.346952180950035
2019-09-14 07:00:00,,0.49076548,0.44731777171939,0.342717340024466
2019-09-14 07:15:00,,0.49004716,0.464774835331071,0.342099440132598
2019-09-14 07:30:00,,0.48935163,0.456882695045528,0.33335420832968
2019-09-14 07:45:00,,0.48862353,0.447102063423806,0.336713691075104
2019-09-14 08:00:00,,0.48788524,0.429710408134012,0.34720824757189
2019-09-14 08:15:00,,0.4871113,0.402000937983169,0.336670549415987
2019-09-14 08:30:00,,0.4862824,0.39339765615541,0.336202949497817
2019-09-14 08:45:00,,0.48540354,0.399466713426658,0.325292284740517
2019-09-14 09:00:00,,0.48445123,0.445192697091278,0.32275527685116
2019-09-14 09:15:00,,0.48341146,0.404248479256516,0.328679600814403
2019-09-14 09:30:00,,0.4822839,0.424943950634809,0.316967336197383
2019-09-14 09:45:00,,0.48106772,0.409046945083451,0.319384660774351
2019-09-14 10:00:00,,0.47975984,0.438951073183562,0.317848261043221
2019-09-14 10:15:00,,0.47834998,0.430797299610473,0.316442677955865
2019-09-14 10:30:00,,0.47683537,0.455194603674278,0.325702826335339
2019-09-14 10:45:00,,0.47523177,0.391862648090703,0.323849126659736
2019-09-14 11:00:00,,0.47354192,0.386656424001792,0.322204176947602
2019-09-14 11:15:00,,0.4717634,0.38437965773356,0.308763462633061
2019-09-14 11:30:00,,0.46991906,0.386745490652873,0.292078773886215
2019-09-14 11:45:00,,0.46801206,0.368176485569115,0.287063208097272
2019-09-14 12:00:00,,0.46605116,0.324082926618821,0.277988151352074
2019-09-14 12:15:00,,0.4640606,0.312092328717176,0.277954751357919
2019-09-14 12:30:00,,0.46203005,0.242545190887925,0.28003946765976
2019-09-14 12:45:00,,0.45997274,0.293309007004257,0.274154110356364
2019-09-13 02:00:00,,0.50421983,0.493608771951798,0.486489006531091
2019-09-13 02:15:00,,0.51806587,0.522115666963092,0.493888496902846
2019-09-13 02:30:00,,0.52076477,0.515910226382377,0.489127606069336
2019-09-13 02:45:00,,0.52018785,0.519216825803722,0.49350718030291
2019-09-13 03:00:00,,0.51913834,0.537262564312385,0.492453688820604
2019-09-13 03:15:00,,0.51869094,0.552541669971874,0.50012455414487
2019-09-13 03:30:00,,0.51909363,0.556918460872603,0.481374632426106
2019-09-13 03:45:00,,0.5202857,0.542422863409332,0.479704632718356
2019-09-13 04:00:00,,0.52204186,0.518152200990031,0.479337232782651
2019-09-13 04:15:00,,0.5241091,0.478223899644151,0.473794225419344
2019-09-13 04:30:00,,0.5263023,0.465452576879132,0.453613670617608
2019-09-13 04:45:00,,0.52845424,0.469091784575604,0.456459628452898
2019-09-13 05:00:00,,0.5304493,0.487407506370353,0.46246327740226
2019-09-13 05:15:00,,0.53221613,0.496566063100939,0.459155286314492
2019-09-13 05:30:00,,0.5337446,0.51241575199391,0.472714292274999
2019-09-13 05:45:00,,0.53502053,0.500479429082767,0.492431422157834
2019-09-13 06:00:00,,0.53603196,0.489369756026959,0.483169882111937
2019-09-13 06:15:00,,0.53681576,0.518353992621385,0.482791348844847
2019-09-13 06:30:00,,0.53741604,0.493599030286836,0.496996088025685
2019-09-13 06:45:00,,0.53781897,0.502398537080256,0.513136635201089
2019-09-13 07:00:00,,0.5380725,0.501652603877461,0.502470903734259
2019-09-13 07:15:00,,0.5381813,0.507819077798328,0.497771246223365
2019-09-13 07:30:00,,0.5382146,0.516540651272053,0.490740547453738
2019-09-13 07:45:00,,0.53813744,0.519695559053277,0.48655998151867
2019-09-13 08:00:00,,0.5380072,0.517272667810616,0.48533114006705
2019-09-13 08:15:00,,0.5378297,0.509586494155697,0.499235279300493
2019-09-13 08:30:00,,0.53759766,0.524050083291235,0.5187881925454
2019-09-13 08:45:00,,0.5373277,0.516277626318082,0.505897186467992
2019-09-13 09:00:00,,0.5370483,0.513023910220816,0.512805418592385
2019-09-13 09:15:00,,0.53674436,0.518221784311188,0.499119770987373
2019-09-13 09:30:00,,0.53643054,0.519155592481105,0.5045737116996
2019-09-13 09:45:00,,0.5361009,0.532991540059814,0.511728268780886
2019-09-13 10:00:00,,0.5357777,0.504374703401094,0.520824200522432
2019-09-13 10:15:00,,0.5354551,0.512085927051629,0.51584899305976
2019-09-13 10:30:00,,0.5351343,0.513153335198166,0.502397145413833
2019-09-13 10:45:00,,0.53481305,0.513072618545625,0.490220064211489
2019-09-13 11:00:00,,0.53449106,0.510894660593434,0.500930329003859
2019-09-13 11:15:00,,0.53417027,0.508694435978474,0.530753740451429
2019-09-13 11:30:00,,0.53386164,0.516919184539143,0.533865506573536
2019-09-13 11:45:00,,0.5335552,0.517827942713443,0.533989364885194
2019-09-13 12:00:00,,0.5332684,0.496137429842616,0.50927615254334
2019-09-13 12:15:00,,0.53298014,0.475512933451903,0.499263112628955
2019-09-13 12:30:00,,0.53270495,0.477967833022296,0.493555888627719
2019-09-13 12:45:00,,0.53242284,0.462420135743143,0.471365767510991
2019-09-13 13:00:00,,0.53215426,0.475345933481128,0.482741248853615
2019-09-13 13:15:00,,0.53188425,0.556282469317235,0.493134213701513
2019-09-13 13:30:00,,0.53163016,0.50849681934639,0.519542475746733
2019-09-13 13:45:00,,0.5313739,0.516903876208488,0.528163849237993
2019-09-13 14:00:00,,0.53112966,0.519912659015285,0.524090441617506
2019-09-13 14:15:00,,0.5308768,0.522819850173193,0.538491405764004
2019-09-13 14:30:00,,0.53063494,0.517957367690794,0.533346414997711
2019-09-13 14:45:00,,0.53039366,0.523094008458548,0.530998673741899
2019-09-13 15:00:00,,0.53014827,0.516397309630471,0.527772790973095
2019-09-13 15:15:00,,0.5299144,0.497943812859833,0.545906204466414
2019-09-13 15:30:00,,0.5296747,0.501432720582607,0.544161054771815
2019-09-13 15:45:00,,0.52943385,0.509323469201726,0.540798788693545
2019-09-13 16:00:00,,0.5291882,0.519555000744542,0.541302571938717
2019-09-13 16:15:00,,0.5289463,0.525852291309182,0.531534465314802
2019-09-13 16:30:00,,0.5287025,0.522886650161503,0.539057813998216
2019-09-13 16:45:00,,0.5284488,0.514955543216113,0.554331352992013
2019-09-13 17:00:00,,0.52819246,0.509233010884223,0.553430944816251
2019-09-13 17:15:00,,0.5279278,0.498162304488263,0.535610656268135
2019-09-13 17:30:00,,0.5276544,0.493468213643063,0.532285965183289
2019-09-13 17:45:00,,0.52737373,0.507767586140672,0.547079379261109
2019-09-13 18:00:00,,0.5270832,0.550266295370065,0.549889153769398
2019-09-13 18:15:00,,0.5267866,0.499065495996872,0.544358671403899
2019-09-13 18:30:00,,0.5264728,0.511245360532062,0.548554545669621
2019-09-13 18:45:00,,0.52615273,0.514977809878883,0.545840796144527
2019-09-13 19:00:00,,0.5258207,0.518682425897242,0.540968571997167
2019-09-13 19:15:00,,0.5254787,0.516945626201182,0.53333249833348
2019-09-13 19:30:00,,0.5251139,0.511486118823263,0.528695465811627
2019-09-13 19:45:00,,0.5247391,0.504223011760973,0.536346847805968
2019-09-13 20:00:00,,0.5243468,0.507760627808557,0.525434791382245
2019-09-13 20:15:00,,0.5239383,0.489758030959011,0.507869177789561
2019-09-13 20:30:00,,0.52350885,0.475976358370804,0.493038188718317
2019-09-13 20:45:00,,0.5230592,0.451691779287272,0.473475533808448
2019-09-13 21:00:00,,0.52259254,0.480894507510128,0.474233992009051
2019-09-13 21:15:00,,0.5221046,0.536355197804507,0.502597545378763
2019-09-13 21:30:00,,0.52159303,0.500752195701699,0.505386444890705
2019-09-13 21:45:00,,0.52105325,0.523670158357722,0.493892671902116
2019-09-13 22:00:00,,0.520493,0.506540136355476,0.485172490094814
2019-09-13 22:15:00,,0.5199065,0.503489603555986,0.477798049718675
2019-09-13 22:30:00,,0.5192885,0.5121262853779,0.470586434314041
2019-09-13 22:45:00,,0.51865363,0.511081143894133,0.465721168498795
2019-09-13 23:00:00,,0.51798195,0.507841344461098,0.475389075140245
2019-09-13 23:15:00,,0.5172847,0.50428424508359,0.472000367399936
2019-09-13 23:30:00,,0.51655596,0.509337385865957,0.464282185417284
2019-09-13 23:45:00,,0.51579726,0.508101586082222,0.464325327076401
2019-09-14 00:00:00,,0.5150098,0.509760452458587,0.460453711087267
2019-09-14 00:15:00,,0.5141869,0.501481428907417,0.458510944760585
2019-09-14 00:30:00,,0.5133363,0.493180138693476,0.46865340965232
2019-09-14 00:45:00,,0.51244956,0.495007396707039,0.475877550054762
2019-09-14 01:00:00,,0.5115331,0.488426206192081,0.467939484777257
2019-09-14 01:15:00,,0.51059324,0.482003665649359,0.472598783961879
2019-09-14 01:30:00,,0.50961363,0.472423433992566,0.466361335053433
2019-09-14 01:45:00,,0.5086175,0.509381919191498,0.465149193598891
2019-09-14 02:00:00,,0.5075925,0.50008002081933,0.464509027044254
2019-09-14 02:15:00,,0.5065451,0.49891797935602,0.475180325176776
